,,,,,,,,
010_008_001,s007_01,"Unified respondent number (EVS/WVS LF) 
",S007_01 Unified respondent number (EVS/WVS LF),S007_01 Unified respondent number,S007_01 Unified respondent number,S007_01 Unified respondent number,S007_01 Unified respondent number,S007_01 UNified respondent number
010_010,S010,"Total length of interview 
", ,v366 Total length of interview,V230 Interview duration in Hours:Minutes,v239 Total length of interview, , 
010_011,S011,"Time at the end of interview 
", ,v365 Time at the end of interview,V229 Time at end,v238 Time at the end of the interview, , 
010_012,S012,"Date interview 
", , , , ,V261 Interview date,V261 Date of interview
010_013,S013,"Respondent interested during the interview 
", ,v367 Respondent interested during the interview,V231 Interest in interview,v240 Interest during the interview,V254 Interest during the interview,V251 Respondent interested during the interview
010_013_001,S013B,"Interview privacy 
", , , , , ,V252 Interview privacy
010_016,S016,"Language in which interview was conducted 
", ,V373 Language in which interview was conducted,V235 Interview language,V244 Language in which interview was conducted (*),V258 Language in which interview was conducted,V257 Language in which interview was conducted
010_017,S017,"Weight 
",V236 Weight,V376 Weight,V236 Original weight,v245 WEIGHT,V259 Weight,V258 Weight
010_018,S017A,"Weight [with split ups] 
",V236A Country weight Splitted,V376A Weight with split ups,V236A Weight [with split ups],V245A Weight with split ups,V259A Weight [with split ups],V258A Weight with split ups
010_019,S018,"Equilibrated weight-1000 
",S018 Equilibrated weight-1000,S018 Equilibrated weight-1000,S018 1000 equilibrated weight,S018 1000 equilibrated weight,S018 1000 equilibrated weight,S018 1000 equilibrated weight
010_020,S018A,"Equilibrated weight-1000 [with split ups] 
",S018A Equilibrated weight-1000,S018A Equilibrated weight 1000-with split ups,S018A 1000 equilibrated weight with split ups,S018A 1000 equilibrated weight with split ups,S018AMV 1000-equilibrated weight with split ups,S018A 1000 equilibrated weight with split ups
010_021,S019,"Equilibrated weight-1500 
",S019 Equilibrated weight-1500,S019 1500 equilibrated weight,S019 1500 equilibrated weight,S019 1500 equilibrated weight,S019 1500 equilibrated weight,S019 1500 equilibrated weight
010_022,S019A,"Equilibrated weight-1500 [with split ups] 
",S019A Equilibrated weight-1500,S019A 1500 equilibrated weight with split ups,S019A 1500 equilibrated weight with split ups,S019A 1500 equilibrated weight with split ups,S019A 1500 equilibraed weight with split ups,S019A 1500 equilibrated Weight with split ups
010_023,S020,"Year survey 
",V237 Year survey,v377 Year survey,V238 Year of survey,V246 Survey year,V260 Year survey,V262 Survey year
010_028,S024,"Country - wave 
",V238 Nation-Wave,v378 Nation-Wave,V239 Nation-Wave,V247 Nation-Wave,V266 Nation-Wave,V263 Nation-Wave
010_030,S025,"Country - year 
",V239 Nation Year,v379 Nation Year,V240 Nation Year,V248 Nation Year,V267 Nation Year,V264 Nation Year
010_033,S027,"split ballot 
", , , , ,V1B split ballot, 
010_034,S028,"split oecd 
", , , , ,V1A split oecd, 
014,,"Socio-demographics 
", , , ,,, 
014_001,X001,"Sex 
",v214 Sex,v353 Sex,V214 Sex,v223 Sex,V235 Sex,V240 Sex
014_002,X002,"Year of birth 
",v215 Year of birth,v354 Year of birth,V215 Year of birth,v224 Year of birth,V236 Year of birth,V241 Year of birth
014_003,X003,"Age 
",v216 Age,v355 Age,V216 Age,v225 Age,V237 Age,V242 Age
014_009,X007,"Marital status 
",v89 Marital status,v181 Marital status,V89 Marital status,v106 Marital status,V55 Marital status,V57 Marital status
014_010,X008,"Have you been married before 
", ,v182 Have you been married before, , , , 
014_012,X010,"Where r lived after married 
", , , ,iv67 Where Respondent live after marriage, , 
014_013,X011,"How many children do you have 
",v90 How many children do you have,v211 How many children do you have,V90 How many children,v107 Have you had any children,V56 How many children,V58 How many children do you have
014_014,X011A,"Have you had any children 
",v90a Have you had any children, , , , , 
014_015,X012,"How many are still living at home 
", ,v212 How many are still living at home, , , , 
014_016,X013,"Number of people in household 
", , , , ,V265 Number of Household members, 
014_026,X023,"What age did you complete your education 
",v218 What age did you complete your education, ,V218 What age did you complete your education,v227 What age did you complete your education,V239 What age did you complete your education,V249 What age did you complete your education
014_027,X023R,"What age did you complete your education (recoded in intervals) 
", ,v356 What age did you complete your education, , , , 
014_029,X024B,"Respondent - literate 
", , , , ,V262 Was the respondent literate?, 
014_030,X025,"Highest educational level attained 
", ,v375 Highest educational level attained,V217 Highest educational level attained,v226 Highest educational level attained,V238 Highest educational level attained,V248 Highest educational level attained
014_034,X025CS,"Education (country specific) 
", ,V375CS Education (country specific),V217CS Education (CS),V226CS Education (Country Specific),V238CS Education (country specific),V248_CS Education (country specific)
014_036,X025LIT,"Was the respondent literate 
", , , , , ,V255 Was the respondent literate
014_037,X026,"Do you live with your parents 
",v219 Do you live with your parents,v357 Do you live with your parents,V219 Do you live with your parents,v228 Do you live whit your parents,V240 Do you live with your parents,V250 Do you live with your parents
014_039,X028,"Employment status 
",v220 Employment status,v358 Employment status,V220 Employment status,v229 Are you employed now,V241 Employment status,V229 Employment status
014_042,X031,"Are you supervising someone 
", , , , ,V247 Supervising someone,V234 Are you supervising someone
014_052,X036,"Profession/job 
",v221 Profession/job,v359 Profession/job,V221 Occupation/job,v230 Profession,V242 Profession/job,V265 Respondent's occupation
014_060,X040,"Are you the chief wage earner in your house 
",v222 Are you the chief wage earner in your house,v360 Are you the chief wage earner in your house,V222 Are you the chief wage earner in your house,v231 Are you the chief wage earner in your house,V248 Are you the chief wage earner in your house,V235 Are you the chief wage earner in your house
014_061,X041,"Is the chief wage earner employed now 
", ,V361 Is the chief wage earner employed now,V223 Is the chief wage earner employed now,v232 Is the chief wage earner employed now,V249 Is the chief wage earner employed now,V236 Is the chief wage earner employed now or not
014_063,X043,"Chief wage earner profession/job 
",v224 Chief wage earner profession/job,v362 Chief wage earner profession/job,V224 Chief wage earner occupation,v233 Chief wage earner occupation,V250 Chief wage earner profession/job, 
014_064,X044,"Family savings during past year 
", , ,V225 Family savings during past year,v234 Family savings during past year,V251 Family savings during past year,V237 Family savings during past year
014_065,X045,"Social class (subjective) 
",v226 Social class (subjective), ,V226 Subjective social class position,v235 Social class (subjective),V252 Social class (subjective),V238 Social class (subjective)
014_066,X045B,"Social class (subjective) with 6 categories 
", , , , ,V252B Social class (subjective) with 6 categories, 
014_067,X046,"Socio-economic status of respondent 
", ,v364 Socio-economic status of respondent, , , , 
014_068,X047,"Scale of incomes 
",v227 Scale of incomes,v363 Scale of incomes,V227 Subjective scale of income,v236 Scale of incomes,V253 Scale of incomes,V239 Scale of incomes
014_072,X047CS,"Income (country specific) 
", ,v363cs Income (country specific),V227CS Income (CS),v236cs Income (Country Specific),V253CS Income (country specific), 
014_075,X048,"Region where the interview was conducted 
",v234 Region where the interview was conducted,v370 Region where the interview was conducted,V234 Region,V243 Region where the interview was conducted (*),V257 Region where the interview was conducted,V256 Region where the interview was conducted
014_083,X049,"Size of town 
", ,v368 Size of town,V232 Size of town,v241 Size of town,V255 Size of town,V253 Size of town
014_084,X049CS,"Size of town (country specific) 
", ,V368CS Size of town (country specific),V232CS Size of town (Country specific),v241cs Size of town: Country specific,V255CS Size of town (country specific),V253_CS Size of town (country specific)
014_085,X050,"Type of habitat 
",v232 Type of habitat,v372 Type of habitat, , , , 
014_086,X051,"Ethnic group 
",V233 Ethnic group,v369 Ethnic group,V233 Ethnic group,V242 Ethnic group (*),V256 Ethnic group,V254 Ethnic group
014_087,X052,"Institution of occupation 
", , , , ,V243 Sector of employment,V230 Sector of employment
014_088,X053,"Nature of tasks: manual vs. Cognitive 
", , , , ,V244 Nature of tasks: manual vs. Cognitive,V231 Nature of tasks: manual vs. intellectual
014_089,X054,"Nature of tasks: routine vs. Creative 
", , , , ,V245 Nature of tasks: routine vs. Creative,V232 Nature of tasks: routine vs. creative
014_090,X055,"Nature of tasks: independence 
", , , , ,V246 Nature of tasks: independence,V233 Nature of tasks: independence
015,,"Special Indexes 
", , , , , , 
015_001,Y001,"Post-Materialist index 12-item 
", ,Y001 Materialist/postmaterialist 12-item index,Y001 Materialist/postmaterialist 12-item index,Y001 Materialist/postmaterialist 12-item index,Y001 Materialist/postmaterialist 12-item index,Y001 Materialist/postmaterialist 12-item index
015_002,Y002,"Post-Materialist index 4-item 
",Y002 Post-materialist index (4-item),Y002 Post-materialist index (4-item),Y002 Post-materialist index (4-item),Y002 Post-materialist index (4-item),Y002 Post-materialist index (4-item),Y002 Post-materialist index (4-item)
015_003,Y003,"Autonomy Index 
",Y003 Autonomy Index,Y003 Autonomy Index,Y003 Autonomy Index,Y003 Autonomy Index,Y003 Autonomy Index,Y003 Autonomy Index
016,,"Sylatech module 
", , , , , , 
016_001,ZMEN_001,"Approximately, total hours a month were you active in voluntary organizations 
", , , , , ,MN_35A Approximately how many total hours a month were you active in voluntary organizations
016_002,ZMEN_002,"Most people view those between the ages of 18 to 29: as friendly 
", , , , , ,MN_163A How likely it is that most people view those between the ages of 18 to 29 as friendly
016_003,ZMEN_003,"Most people view those between the ages of 18 to 29: as competent 
", , , , , ,MN_163B How likely it is that most people view those between the ages of 18 to 29 as competent
016_004,ZMEN_004,"Most people view those between the ages of 18 to 29: with respect 
", , , , , ,MN_163C How likely it is that most people view those between the ages of 18 to 29 with respect
016_005,ZMEN_005,"In the city or area where you live, satisfaction with quality of: The public transportation systems 
", , , , , ,MN_228S1 Degree of satisfaction (city/area where you live): The public transportation systems
016_006,ZMEN_006,"In the city or area where you live, satisfaction with quality of: The roads and highways 
", , , , , ,MN_228S2 Degree of satisfaction (city/area where you live): The roads and highways
016_007,ZMEN_007,"In the city or area where you live, satisfaction with the quality: The schools 
", , , , , ,MN_228S3 Degree of satisfaction (city/area where you live): The schools
016_008,ZMEN_008,"In the city or area where you live, satisfaction with the quality of: The quality of air 
", , , , , ,MN_228S4 Degree of satisfaction (city/area where you live): The quality of air
016_009,ZMEN_009,"In the city or area where you live, satisfaction with the quality of: The quality of water 
", , , , , ,MN_228S5 Degree of satisfaction (city/area where you live): The quality of water
016_010,ZMEN_010,"In the city or area where you live, satisfaction with the quality of: The quality of health care 
", , , , , ,MN_228S6 Degree of satisfaction (city/area where you live): The quality of health care
016_011,ZMEN_011,"In the city or area where you live, satisfaction with the quality of: The quality of housing 
", , , , , ,MN_228S7 Degree of satisfaction (city/area where you live): The quality of housing
016_012,ZMEN_012,"In the city or area where you live, satisfaction with the quality of: The beauty or physical setting 
", , , , , ,MN_228S8 Degree of satisfaction (city/area where you live): The beauty or physical setting
016_013,ZMEN_013,"Satisfaction with: salary and benefits of your current primary job 
", , , , , ,MN_233A Degree of satisfaction: Salary and benefits of your current primary job
016_014,ZMEN_014,"Satisfaction with: opportunities for professional development and promotion in your current primary job 
", , , , , ,MN_233B Degree of satisfaction: Opportunities for professional development/promotion in your current primary job
016_015,ZMEN_015,"Own business or have taken tangible steps to start a business during past 12 months 
", , , , , ,MN_234A Have a business/have taken steps to start a business (by yourself/with others) during last year
016_016,ZMEN_016,"Over the past year, did you or a member of your family living with you borrow money 
", , , , , ,MN_237A You/member of your family living with you (over last year) - borrow money
016_017,ZMEN_017,"Borrow money from any of the following places: Microfinance Institution 
", , , , , ,"MN_237B1 If 'borrow money', from any of the following places: Microfinance Institution"
016_018,ZMEN_018,"Borrow money from any of the following places: Commercial Bank 
", , , , , ,"MN_237B2 If 'borrow money', from any of the following places: Commercial Bank"
016_019,ZMEN_019,"Borrow money from any of the following places:  Public Bank 
", , , , , ,"MN_237B3 If 'borrow money', from any of the following places: Public Bank"
016_020,ZMEN_020,"Borrow money from any of the following places:  Friends or Family 
", , , , , ,"MN_237B4 If 'borrow money', from any of the following places: Friends or Family"
016_021,ZMEN_021,"Borrow money from any of the following places: Informal Savings & Lending Association 
", , , , , ,"MN_237B5 If 'borrow money', from any of the following places: Informal Savings and Lending Association (e.g. Jamiyat)"
016_022,ZMEN_022,"Borrow money from any of the following places: Credit Supplier 
", , , , , ,"MN_237B6 If 'borrow money', from any of the following places: Credit Supplier"
016_023,ZMEN_023,"Borrow money from any of the following places: Other 
", , , , , ,"MN_237B7 If 'borrow money', from any of the following places: Other"
016_024,ZMEN_024,"The loan used for: Starting or Growing a Business 
", , , , , ,"MN_237C1 If 'borrow money', the loan was used for: Starting or Growing a Business"
016_025,ZMEN_025,"Tthe loan used for: Buying or Improving a Home 
", , , , , ,"MN_237C2 If 'borrow money', the loan was used for: Buying or Improving a Home"
016_026,ZMEN_026,"The loan used for: Getting Married 
", , , , , ,"MN_237C3 If 'borrow money', the loan was used for: Getting Married"
016_027,ZMEN_027,"The loan used for: For Household Purchases 
", , , , , ,"MN_237C4 If 'borrow money', the loan was used for:  Household Purchases"
016_028,ZMEN_028,"The loan used for: For emergencies 
", , , , , ,"MN_237C5 If 'borrow money', the loan was used for:  Emergencies"
016_029,ZMEN_029,"The loan used for: Others 
", , , , , ,"MN_237C6 If 'borrow money', the loan was used for: Others"
016_030,ZMEN_030,"Formal education system provides people with skills/training they need to find employment 
", , , , , ,MN_249A1 Formal education system [country] provides people with skills/ training: To find employment
016_031,ZMEN_031,"Formal education system provides people with skills/training they need to perform their jobs well 
", , , , , ,MN_249A2 Formal education system [country] provides people with skills/ training: To perform their jobs well
016_032,ZMEN_032,"Formal education system provides people with skills/training they need to start a business 
", , , , , ,MN_249A3 Formal education system [country] provides people with skills/ training: To start a business
016_033,ZMEN_033,"If you had your preference, in which of the following would you prefer to work 
", , , , , ,"MN_228L If you had your preference, in which of the following would you prefer to work"
016_034,ZMEN_034,"How widespread do you think that corruption is within businesses in your country 
", , , , , ,MN_228M How widespread: Corruption is within businesses in your country
016_035,ZMEN_035,"How widespread do you think that corruption is within the government in your country 
", , , , , ,MN_228N How widespread: Corruption is within the government in your country
016_036,ZMEN_036,"Level of corruption in this country respect to five years ago 
", , , , , ,MN_228O Level of corruption in this country than it was five years ago
016_037,ZMEN_037,"The government of your country is doing enough to fight corruption 
", , , , , ,MN_228P Government of your country is doing enough to fight corruption
016_038,ZMEN_038,"In last 12 months, you faced with: People give a bribe/receive services 
", , , , , ,MN_228Q Faced with (last year): People give a bribe/present to solve their problems which are supposed to be for free
016_039,ZMEN_039,"Opinion of those who start and run their own businesses 
", , , , , ,MN_228R Opinion of those who start and run their own businesses
016_040,ZMEN_040,"Have you actively looked for work in the past four weeks 
", , , , , ,MN_229A Have you actively looked for work in the past four weeks
016_041,ZMEN_041,"Employment opportunity, would you be interested and able to start working 
", , , , , ,MN_229B If you received an employment opportunity (last/next month): you would be interested and able to start working
016_042,ZMEN_042,"Are you registered through your employer with the Social Security in [country] 
", , , , , ,MN_230A Are you registered through your employer with the Social Security in [country]
